2024-09-27 19:24:08,441,31.37690395263673,
2024-09-27 19:24:09,440,31.47053539034479,
2024-09-27 19:24:10,440,31.47053539034479,
2024-09-27 19:24:11,440,31.47053539034479,
2024-09-27 19:24:12,440,31.47053539034479,
2024-09-27 19:24:13,441,31.37690395263673,
2024-09-27 19:24:14,442,31.283381432421933,
2024-09-27 19:24:15,439,31.564276681382697,
2024-09-27 19:24:16,439,31.564276681382697,
2024-09-27 19:24:17,438,31.658128766365092,
2024-09-27 19:24:18,441,31.37690395263673,
2024-09-27 19:24:19,440,31.47053539034479,
2024-09-27 19:24:20,440,31.47053539034479,
2024-09-27 19:24:21,439,31.564276681382697,
2024-09-27 19:24:22,442,31.283381432421933,
2024-09-27 19:24:23,440,31.47053539034479,
2024-09-27 19:24:24,441,31.37690395263673,
2024-09-27 19:24:25,440,31.47053539034479,
2024-09-27 19:24:26,440,31.47053539034479,
2024-09-27 19:24:27,441,31.37690395263673,
2024-09-27 19:24:28,442,31.283381432421933,
2024-09-27 19:24:29,440,31.47053539034479,
2024-09-27 19:24:30,441,31.37690395263673,
2024-09-27 19:24:31,441,31.37690395263673,
2024-09-27 19:24:32,441,31.37690395263673,
2024-09-27 19:24:33,440,31.47053539034479,
2024-09-27 19:24:34,442,31.283381432421933,
2024-09-27 19:24:35,440,31.47053539034479,
2024-09-27 19:24:36,441,31.37690395263673,
2024-09-27 19:24:37,440,31.47053539034479,
2024-09-27 19:24:38,441,31.37690395263673,
2024-09-27 19:24:39,439,31.564276681382697,
2024-09-27 19:24:40,441,31.37690395263673,
2024-09-27 19:24:41,441,31.37690395263673,
2024-09-27 19:24:42,439,31.564276681382697,
2024-09-27 19:24:43,441,31.37690395263673,
2024-09-27 19:24:44,441,31.37690395263673,
2024-09-27 19:24:45,440,31.47053539034479,
2024-09-27 19:24:46,441,31.37690395263673,
2024-09-27 19:24:47,441,31.37690395263673,
2024-09-27 19:24:48,441,31.37690395263673,
2024-09-27 19:24:49,441,31.37690395263673,
2024-09-27 19:24:50,438,31.658128766365092,
2024-09-27 19:24:51,441,31.37690395263673,
2024-09-27 19:24:52,441,31.37690395263673,
2024-09-27 19:24:53,442,31.283381432421933,
2024-09-27 19:24:54,438,31.658128766365092,
2024-09-27 19:24:55,442,31.283381432421933,
2024-09-27 19:24:56,441,31.37690395263673,
2024-09-27 19:24:57,441,31.37690395263673,
2024-09-27 19:24:58,439,31.564276681382697,
2024-09-27 19:24:59,441,31.37690395263673,
2024-09-27 19:25:00,441,31.37690395263673,
2024-09-27 19:25:01,443,31.18996689858387,
2024-09-27 19:25:02,440,31.47053539034479,
2024-09-27 19:25:03,440,31.47053539034479,
2024-09-27 19:25:04,440,31.47053539034479,
2024-09-27 19:25:05,440,31.47053539034479,
2024-09-27 19:25:06,440,31.47053539034479,
2024-09-27 19:25:07,440,31.47053539034479,
2024-09-27 19:25:08,442,31.283381432421933,
2024-09-27 19:25:09,441,31.37690395263673,
2024-09-27 19:25:10,441,31.37690395263673,
2024-09-27 19:25:11,442,31.283381432421933,
2024-09-27 19:25:12,441,31.37690395263673,
2024-09-27 19:25:13,440,31.47053539034479,
2024-09-27 19:25:14,440,31.47053539034479,
2024-09-27 19:25:15,440,31.47053539034479,
2024-09-27 19:25:16,441,31.37690395263673,
2024-09-27 19:25:17,441,31.37690395263673,
2024-09-27 19:25:18,442,31.283381432421933,
2024-09-27 19:25:19,443,31.18996689858387,
2024-09-27 19:25:20,440,31.47053539034479,
2024-09-27 19:25:21,441,31.37690395263673,
2024-09-27 19:25:22,441,31.37690395263673,
2024-09-27 19:25:23,442,31.283381432421933,
2024-09-27 19:25:24,441,31.37690395263673,
2024-09-27 19:25:25,440,31.47053539034479,
2024-09-27 19:25:26,441,31.37690395263673,
2024-09-27 19:25:27,439,31.564276681382697,
2024-09-27 19:25:28,441,31.37690395263673,
2024-09-27 19:25:29,440,31.47053539034479,
2024-09-27 19:25:30,442,31.283381432421933,
2024-09-27 19:25:31,441,31.37690395263673,
2024-09-27 19:25:32,441,31.37690395263673,
2024-09-27 19:25:33,440,31.47053539034479,
2024-09-27 19:25:34,441,31.37690395263673,
2024-09-27 19:25:35,441,31.37690395263673,
2024-09-27 19:25:36,441,31.37690395263673,
2024-09-27 19:25:37,441,31.37690395263673,
2024-09-27 19:25:38,440,31.47053539034479,
2024-09-27 19:25:39,441,31.37690395263673,
2024-09-27 19:25:40,441,31.37690395263673,
2024-09-27 19:25:41,441,31.37690395263673,
2024-09-27 19:25:42,441,31.37690395263673,
2024-09-27 19:25:43,442,31.283381432421933,
2024-09-27 19:25:44,443,31.18996689858387,
2024-09-27 19:25:45,441,31.37690395263673,
2024-09-27 19:25:46,442,31.283381432421933,
2024-09-27 19:25:47,441,31.37690395263673,
2024-09-27 19:25:48,441,31.37690395263673,
2024-09-27 19:25:49,440,31.47053539034479,
2024-09-27 19:25:50,441,31.37690395263673,
2024-09-27 19:25:51,439,31.564276681382697,
2024-09-27 19:25:52,441,31.37690395263673,
2024-09-27 19:25:53,441,31.37690395263673,
2024-09-27 19:25:54,443,31.18996689858387,
2024-09-27 19:25:55,441,31.37690395263673,
2024-09-27 19:25:56,442,31.283381432421933,
2024-09-27 19:25:57,441,31.37690395263673,
2024-09-27 19:25:58,442,31.283381432421933,
2024-09-27 19:25:59,441,31.37690395263673,
2024-09-27 19:26:00,441,31.37690395263673,
2024-09-27 19:26:01,442,31.283381432421933,
2024-09-27 19:26:02,441,31.37690395263673,
2024-09-27 19:26:03,441,31.37690395263673,
2024-09-27 19:26:04,441,31.37690395263673,
2024-09-27 19:26:05,441,31.37690395263673,
2024-09-27 19:26:06,441,31.37690395263673,
2024-09-27 19:26:07,440,31.47053539034479,
2024-09-27 19:26:08,441,31.37690395263673,
2024-09-27 19:26:09,441,31.37690395263673,
2024-09-27 19:26:10,442,31.283381432421933,
2024-09-27 19:26:11,442,31.283381432421933,
2024-09-27 19:26:12,441,31.37690395263673,
2024-09-27 19:26:13,441,31.37690395263673,
2024-09-27 19:26:14,441,31.37690395263673,
2024-09-27 19:26:15,441,31.37690395263673,
2024-09-27 19:26:16,441,31.37690395263673,
2024-09-27 19:26:17,443,31.18996689858387,
2024-09-27 19:26:18,442,31.283381432421933,
2024-09-27 19:26:19,441,31.37690395263673,
2024-09-27 19:26:20,441,31.37690395263673,
2024-09-27 19:26:21,440,31.47053539034479,
2024-09-27 19:26:22,442,31.283381432421933,
2024-09-27 19:26:23,439,31.564276681382697,
2024-09-27 19:26:24,440,31.47053539034479,
